Order ID,Customer_ID,Order_Date,Region,Segment,Order_Total,Order_Profit,Line_Items
ORD-2025333,CUST-00493,2025-06-25,South,Consumer,1285.92,149.07,1
ORD-2025334,CUST-00531,2025-08-23,Central,Consumer,284.16,64.1,1
ORD-2025335,CUST-00556,2025-06-28,Central,Home Office,6767.9,2359.33,1
ORD-2025336,CUST-00211,2025-12-13,West,Corporate,1740.0800000000002,559.02,3
ORD-2025337,CUST-00592,2024-09-30,South,Corporate,2549.6499999999996,500.91999999999996,2
ORD-2025338,CUST-00180,2024-12-08,Central,Consumer,9132.64,2725.66,2
ORD-2025339,CUST-00668,2025-11-05,South,Corporate,8561.57,2296.81,1
ORD-2025340,CUST-00182,2024-08-30,East,Consumer,624.39,55.71,1
ORD-2025341,CUST-00570,2025-08-01,Central,Consumer,2080.73,562.19,1
ORD-2025342,CUST-00635,2024-11-29,East,Consumer,443.08,135.19,1
ORD-2025343,CUST-00155,2025-06-27,West,Consumer,2843.2,858.95,2
ORD-2025344,CUST-00196,2024-06-11,East,Consumer,803.05,332.38,2
ORD-2025345,CUST-00632,2025-02-21,West,Corporate,8694.47,1884.3,2
ORD-2025346,CUST-00068,2025-01-20,West,Home Office,1517.5,7.960000000000001,2
ORD-2025347,CUST-00156,2025-04-26,Central,Consumer,365.88,130.98,2
ORD-2025348,CUST-00380,2023-12-08,West,Home Office,3112.41,1289.14,1
ORD-2025349,CUST-00752,2024-08-19,East,Home Office,1179.52,276.24,1
ORD-2025350,CUST-00465,2024-07-17,East,Consumer,12063.88,2744.65,1
ORD-2025351,CUST-00318,2024-09-17,Central,Consumer,280.08,59.93,1
ORD-2025352,CUST-00788,2024-12-04,Central,Home Office,2696.28,828.91,1
ORD-2025353,CUST-00387,2025-04-29,East,Corporate,212.0,56.95,1
ORD-2025354,CUST-00359,2024-01-28,East,Consumer,1317.06,277.02,1
ORD-2025355,CUST-00339,2024-04-18,East,Consumer,1284.83,498.89,1
ORD-2025356,CUST-00257,2025-06-16,Central,Home Office,5285.2,-2163.9900000000002,2
ORD-2025357,CUST-00268,2025-07-03,West,Home Office,8649.77,2559.8199999999997,2
ORD-2025358,CUST-00563,2023-03-03,West,Consumer,5972.1,1569.9,1
ORD-2025359,CUST-00039,2025-04-12,West,Corporate,883.98,372.07,2
ORD-2025360,CUST-00556,2024-10-20,Central,Home Office,14848.24,6545.36,1
ORD-2025361,CUST-00167,2023-12-23,West,Corporate,911.99,226.24,2
ORD-2025362,CUST-00313,2024-05-25,East,Corporate,1332.5,281.78,1
ORD-2025363,CUST-00121,2023-11-19,West,Home Office,483.0,211.19,1
ORD-2025364,CUST-00456,2024-04-03,Central,Consumer,9512.86,2339.02,1
ORD-2025365,CUST-00598,2024-05-03,South,Consumer,6228.24,1807.33,1
ORD-2025366,CUST-00291,2025-08-18,South,Consumer,1139.4,245.85,1
ORD-2025367,CUST-00138,2023-11-12,East,Consumer,1624.0,206.17,1
ORD-2025368,CUST-00187,2025-02-19,East,Consumer,3075.05,154.89,2
ORD-2025369,CUST-00659,2025-07-01,East,Consumer,99.25,-6.6000000000000005,2
ORD-2025370,CUST-00218,2024-05-19,East,Consumer,759.0,125.07,1
ORD-2025371,CUST-00625,2025-07-13,Central,Corporate,2463.67,324.42,1
ORD-2025372,CUST-00271,2023-12-01,West,Consumer,501.2,148.85,1
ORD-2025373,CUST-00155,2023-02-20,West,Consumer,758.8,249.29,1
ORD-2025374,CUST-00596,2025-06-28,South,Consumer,23606.12,4231.15,2
ORD-2025375,CUST-00391,2024-08-13,Central,Consumer,43.11,-6.09,1
ORD-2025376,CUST-00030,2024-11-03,West,Corporate,2506.74,391.61,1
ORD-2025377,CUST-00770,2023-12-16,West,Consumer,3036.55,468.29,1
ORD-2025378,CUST-00124,2025-03-15,West,Corporate,1441.19,543.41,2
ORD-2025379,CUST-00291,2024-08-27,South,Consumer,185.5,33.3,1
ORD-2025380,CUST-00315,2025-06-25,East,Corporate,4039.84,545.69,3
ORD-2025381,CUST-00409,2025-09-02,South,Consumer,378.48,141.44,1
ORD-2025382,CUST-00637,2024-11-26,East,Consumer,20338.85,5197.71,2
ORD-2025383,CUST-00003,2025-06-25,Central,Corporate,621.0,192.57,1
ORD-2025384,CUST-00753,2025-07-16,East,Consumer,6445.62,1807.03,1
ORD-2025385,CUST-00528,2024-03-28,East,Home Office,20076.62,3461.2200000000003,2
ORD-2025386,CUST-00766,2025-04-06,South,Home Office,6027.79,1526.35,2
ORD-2025387,CUST-00658,2025-03-30,Central,Consumer,58.48,0.58,1
ORD-2025388,CUST-00749,2023-10-28,West,Consumer,3778.62,1050.5,2
ORD-2025389,CUST-00495,2023-12-01,West,Corporate,2348.8,221.01000000000002,2
ORD-2025390,CUST-00292,2025-08-16,West,Home Office,1312.32,282.88,1
ORD-2025391,CUST-00366,2025-09-13,Central,Consumer,12409.83,3840.55,1
ORD-2025392,CUST-00535,2025-04-20,Central,Corporate,3548.2,726.59,1
ORD-2025393,CUST-00355,2025-07-19,South,Corporate,1223.93,392.39,2
ORD-2025394,CUST-00599,2024-06-24,Central,Home Office,280.68,92.47,1
ORD-2025395,CUST-00072,2024-10-04,East,Consumer,24022.43,7427.38,3
ORD-2025396,CUST-00669,2024-05-12,South,Consumer,592.15,157.32,1
ORD-2025397,CUST-00170,2025-01-27,East,Consumer,1952.89,445.09,1
ORD-2025398,CUST-00761,2025-05-11,East,Consumer,2377.83,210.57,2
ORD-2025399,CUST-00133,2024-10-28,East,Consumer,749.13,-51.56,2
ORD-2025400,CUST-00105,2024-12-23,South,Consumer,278.98,97.87,1
ORD-2025401,CUST-00654,2024-09-04,South,Consumer,2521.13,630.13,1
ORD-2025402,CUST-00660,2025-11-25,West,Corporate,1858.9099999999999,527.22,2
ORD-2025403,CUST-00602,2024-01-31,South,Consumer,3315.69,573.52,1
ORD-2025404,CUST-00770,2024-03-17,West,Consumer,485.85,90.53,1
ORD-2025405,CUST-00219,2024-10-08,West,Consumer,25384.14,5609.639999999999,3
ORD-2025406,CUST-00666,2024-10-18,Central,Home Office,7132.11,2373.93,2
ORD-2025407,CUST-00288,2025-09-10,Central,Home Office,132.5,29.63,1
ORD-2025408,CUST-00441,2025-04-01,South,Consumer,78.21,14.19,1
ORD-2025409,CUST-00369,2025-07-09,East,Consumer,5465.79,1067.37,1
ORD-2025410,CUST-00003,2024-08-20,Central,Corporate,414.0,84.23,1
ORD-2025411,CUST-00475,2024-11-11,Central,Corporate,569.7,239.56,1
ORD-2025412,CUST-00611,2024-09-15,South,Corporate,1420.49,51.01,1
ORD-2025413,CUST-00145,2025-02-10,South,Consumer,63.25,1.64,1
ORD-2025414,CUST-00753,2025-02-11,East,Consumer,6740.7,2958.99,1
ORD-2025415,CUST-00437,2024-11-11,Central,Corporate,7016.19,727.82,1
ORD-2025416,CUST-00148,2024-01-04,East,Consumer,10072.92,2983.2799999999997,2
ORD-2025417,CUST-00528,2023-12-07,East,Home Office,2005.32,227.96,1
ORD-2025418,CUST-00157,2024-07-19,East,Consumer,12013.16,2482.01,1
ORD-2025419,CUST-00054,2025-10-01,West,Consumer,11960.35,4822.83,2
ORD-2025420,CUST-00561,2025-03-19,Central,Consumer,690.0,304.57,1
ORD-2025421,CUST-00090,2025-07-26,South,Corporate,196.35,9.16,1
ORD-2025422,CUST-00085,2025-05-14,Central,Consumer,1897.0,487.88,1
ORD-2025423,CUST-00602,2025-11-26,South,Consumer,8896.34,3231.2050000000004,3
ORD-2025424,CUST-00048,2023-11-21,South,Corporate,1651.44,694.77,1
ORD-2025425,CUST-00653,2025-09-08,East,Consumer,2133.84,317.24,2
ORD-2025426,CUST-00646,2025-02-09,West,Consumer,2636.0,693.05,1
ORD-2025427,CUST-00114,2025-08-04,West,Consumer,3446.2799999999997,730.25,2
ORD-2025428,CUST-00430,2024-11-28,Central,Consumer,8389.27,1405.7,3
ORD-2025429,CUST-00076,2023-07-25,West,Consumer,3789.38,830.3199999999999,2
ORD-2025430,CUST-00516,2025-06-06,East,Home Office,2411.1,402.29,1
ORD-2025431,CUST-00054,2025-05-17,West,Consumer,2276.4,948.75,1
ORD-2025432,CUST-00761,2025-07-16,East,Consumer,1063.41,179.7,1
ORD-2025433,CUST-00175,2024-02-07,Central,Home Office,344.94,56.06,1
ORD-2025434,CUST-00558,2024-12-19,South,Consumer,50.95,1.74,1
ORD-2025435,CUST-00104,2025-07-14,East,Consumer,6684.64,2851.94,1
ORD-2025436,CUST-00177,2025-05-19,Central,Home Office,5967.85,417.11,1
ORD-2025437,CUST-00377,2025-02-05,Central,Corporate,5164.72,1021.175,2
ORD-2025438,CUST-00474,2024-06-14,West,Consumer,87.82,17.92,1
ORD-2025439,CUST-00800,2023-05-23,West,Corporate,363.90999999999997,63.24,3
ORD-2025440,CUST-00026,2025-08-24,Central,Corporate,2055.04,763.79,1
ORD-2025441,CUST-00001,2025-06-13,East,Consumer,11859.76,3994.2,1
ORD-2025442,CUST-00287,2025-02-25,East,Consumer,71.55,20.48,1
ORD-2025443,CUST-00301,2025-01-01,West,Consumer,402.14,22.21,1
ORD-2025444,CUST-00708,2023-05-18,Central,Consumer,7618.33,1140.6200000000001,2
ORD-2025445,CUST-00731,2025-09-16,Central,Home Office,495.99,79.22,1
ORD-2025446,CUST-00706,2025-02-12,Central,Corporate,829.01,259.86,1
ORD-2025447,CUST-00116,2025-09-04,Central,Consumer,1420.49,49.81,1
ORD-2025448,CUST-00340,2025-04-06,South,Consumer,4031.79,965.46,1
ORD-2025449,CUST-00609,2025-07-22,South,Corporate,9432.029999999999,2411.8500000000004,2
ORD-2025450,CUST-00257,2025-01-27,Central,Home Office,41.06,16.15,1
ORD-2025451,CUST-00541,2024-11-04,Central,Consumer,9938.86,1829.86,2
ORD-2025452,CUST-00196,2024-09-02,East,Consumer,1120.32,432.1,1
ORD-2025453,CUST-00265,2023-10-13,South,Consumer,13788.7,5022.84,1
ORD-2025454,CUST-00693,2024-10-06,South,Consumer,7454.7,1668.93,1
ORD-2025455,CUST-00206,2023-05-27,West,Corporate,1205.55,254.83,1
ORD-2025456,CUST-00773,2024-04-18,East,Consumer,2368.35,502.72,1
ORD-2025457,CUST-00255,2023-12-27,Central,Home Office,93.56,18.42,1
ORD-2025458,CUST-00022,2024-07-10,West,Consumer,1078.9,-140.95,1
ORD-2025459,CUST-00211,2025-01-29,West,Corporate,414.0,165.37,1
ORD-2025460,CUST-00143,2023-08-10,West,Corporate,6854.04,1347.28,1
ORD-2025461,CUST-00420,2024-07-29,Central,Consumer,11161.57,1579.29,2
ORD-2025462,CUST-00092,2025-05-29,South,Corporate,2525.4,-868.65,1
ORD-2025463,CUST-00510,2024-10-07,East,Consumer,2413.48,779.29,2
ORD-2025464,CUST-00702,2024-10-31,Central,Consumer,16966.84,3457.4399999999996,2
ORD-2025465,CUST-00297,2025-04-08,South,Corporate,680.82,193.12,1
ORD-2025466,CUST-00141,2025-03-24,South,Home Office,3753.26,-195.69,2
ORD-2025467,CUST-00330,2024-08-03,Central,Consumer,301.40999999999997,55.43,2
ORD-2025468,CUST-00638,2023-12-12,West,Consumer,3315.69,1458.46,1
ORD-2025469,CUST-00490,2024-04-19,Central,Corporate,284.16,22.83,1
ORD-2025470,CUST-00078,2025-01-09,East,Corporate,569.43,71.11,1
ORD-2025471,CUST-00441,2023-10-10,South,Consumer,1253.9099999999999,209.51,2
ORD-2025472,CUST-00390,2025-09-08,East,Corporate,15966.9,4015.22,1
ORD-2025473,CUST-00269,2025-07-03,Central,Consumer,63.0,10.74,1
ORD-2025474,CUST-00090,2024-11-02,South,Corporate,1385.1399999999999,351.26,2
ORD-2025475,CUST-00789,2024-10-29,Central,Consumer,3619.48,1477.4099999999999,3
ORD-2025476,CUST-00146,2024-04-01,South,Consumer,7775.7,2154.29,3
ORD-2025477,CUST-00159,2024-06-06,Central,Corporate,814.7,301.56,1
ORD-2025478,CUST-00119,2025-10-12,East,Consumer,205.3,78.34,1
ORD-2025479,CUST-00472,2023-11-28,South,Consumer,6224.99,2100.71,2
ORD-2025480,CUST-00366,2023-11-09,Central,Consumer,514.16,-77.78,2
ORD-2025481,CUST-00205,2025-05-13,West,Home Office,5322.3,-1563.8,1
ORD-2025482,CUST-00357,2023-09-21,East,Consumer,3605.9399999999996,507.92,2
ORD-2025483,CUST-00551,2024-02-22,South,Consumer,835.58,179.45,1
ORD-2025484,CUST-00230,2023-12-11,East,Corporate,8624.27,1748.3799999999999,3
ORD-2025485,CUST-00736,2024-09-13,Central,Consumer,12247.109999999999,2961.41,2
ORD-2025486,CUST-00255,2024-04-06,Central,Home Office,1008.63,306.35,1
ORD-2025487,CUST-00165,2024-09-17,West,Corporate,430.12,51.41,2
ORD-2025488,CUST-00768,2024-12-18,West,Consumer,631.17,111.61,2
ORD-2025489,CUST-00653,2025-08-22,East,Consumer,15754.23,5684.0199999999995,2
ORD-2025490,CUST-00280,2023-07-14,East,Consumer,3288.84,1444.92,1
ORD-2025491,CUST-00679,2023-11-12,Central,Corporate,608.76,106.41,2
ORD-2025492,CUST-00430,2024-05-21,Central,Consumer,11826.58,2613.48,2
ORD-2025493,CUST-00284,2025-07-26,West,Consumer,11899.68,2632.51,3
ORD-2025494,CUST-00678,2025-04-08,East,Consumer,288.18,50.13,1
ORD-2025495,CUST-00613,2025-02-11,South,Consumer,2673.04,-828.44,1
ORD-2025496,CUST-00245,2025-05-12,Central,Corporate,1214.27,292.84,2
ORD-2025497,CUST-00500,2024-08-15,West,Consumer,656.16,256.95,1
ORD-2025498,CUST-00302,2025-06-24,South,Consumer,8314.89,1005.86,1
ORD-2025499,CUST-00001,2025-06-14,East,Consumer,3222.81,841.53,1
ORD-2025500,CUST-00772,2024-05-18,South,Corporate,1869.52,502.84000000000003,2
ORD-2025501,CUST-00453,2023-11-17,West,Home Office,1316.15,405.19,1
ORD-2025502,CUST-00494,2024-08-24,Central,Consumer,345.0,55.59,1
ORD-2025503,CUST-00495,2024-12-13,West,Corporate,276.0,86.91,1
ORD-2025504,CUST-00454,2024-03-03,East,Home Office,560.16,202.6,1
ORD-2025505,CUST-00236,2023-09-13,Central,Consumer,733.23,164.24,1
ORD-2025506,CUST-00782,2023-11-13,Central,Consumer,323.06,35.2,1
ORD-2025507,CUST-00508,2024-02-10,East,Consumer,319.96,89.56,1
ORD-2025508,CUST-00547,2023-06-21,West,Corporate,4752.06,507.32,1
ORD-2025509,CUST-00379,2025-09-30,West,Corporate,10555.89,880.19,1
ORD-2025510,CUST-00234,2024-12-25,South,Consumer,12.07,260.34000000000003,2
ORD-2025511,CUST-00055,2024-07-08,West,Consumer,5326.8,2224.92,2
ORD-2025512,CUST-00287,2025-01-14,East,Consumer,2961.12,493.23,1
ORD-2025513,CUST-00146,2025-04-12,South,Consumer,9268.82,3284.0299999999997,2
ORD-2025514,CUST-00540,2025-05-13,East,Consumer,2717.96,633.05,1
ORD-2025515,CUST-00705,2025-04-25,East,Consumer,6894.35,3036.74,1
ORD-2025516,CUST-00252,2025-08-09,West,Home Office,1847.52,737.97,2
ORD-2025517,CUST-00273,2024-08-16,East,Home Office,669.63,44.0,2
ORD-2025518,CUST-00547,2023-12-05,West,Corporate,78.21,33.69,1
ORD-2025519,CUST-00126,2025-10-10,Central,Consumer,4044.42,1582.36,1
ORD-2025520,CUST-00752,2025-06-06,East,Home Office,30.81,45.66,1
ORD-2025521,CUST-00300,2024-06-02,East,Consumer,957.07,64.48,1
ORD-2025522,CUST-00078,2024-08-29,East,Corporate,15413.359999999999,5552.87,2
ORD-2025523,CUST-00145,2024-12-27,South,Consumer,1193.94,344.29,2
ORD-2025524,CUST-00753,2024-05-06,East,Consumer,345.0,131.18,1
ORD-2025525,CUST-00203,2024-10-27,West,Home Office,84.54,33.8,1
ORD-2025526,CUST-00540,2023-07-31,East,Consumer,6684.64,1402.42,1
ORD-2025527,CUST-00133,2024-02-14,East,Consumer,401.82,114.78,2
ORD-2025528,CUST-00161,2025-04-09,South,Consumer,2859.44,-255.36,1
ORD-2025529,CUST-00705,2025-03-31,East,Consumer,5972.1,1047.76,1
ORD-2025530,CUST-00124,2024-04-08,West,Corporate,522.44,187.44,1
ORD-2025531,CUST-00016,2024-07-28,South,Consumer,411.01,128.25,1
ORD-2025532,CUST-00415,2024-09-18,East,Consumer,442.35,85.4,1
ORD-2025533,CUST-00694,2023-12-17,South,Consumer,13179.94,2606.03,1
ORD-2025534,CUST-00268,2024-12-30,West,Home Office,542.48,185.39999999999998,3
ORD-2025535,CUST-00104,2025-06-01,East,Consumer,1480.56,460.54,1
ORD-2025536,CUST-00789,2024-07-29,Central,Consumer,1424.6399999999999,427.3,2
ORD-2025537,CUST-00554,2025-05-25,West,Consumer,5583.82,946.0400000000001,2
ORD-2025538,CUST-00688,2025-05-23,Central,Corporate,8826.69,2682.4700000000003,2
ORD-2025539,CUST-00613,2025-12-14,South,Consumer,2004.78,512.15,1
ORD-2025540,CUST-00570,2025-10-11,Central,Consumer,355.29,153.93,1
ORD-2025541,CUST-00314,2024-04-01,West,Home Office,4029.4300000000003,1447.05,2
ORD-2025542,CUST-00267,2024-10-20,West,Corporate,329.5,54.87,1
ORD-2025543,CUST-00586,2025-10-10,South,Home Office,3552.59,926.69,1
ORD-2025544,CUST-00586,2024-08-28,South,Home Office,4578.08,1706.0900000000001,2
ORD-2025545,CUST-00766,2025-08-13,South,Home Office,2675.97,803.79,1
ORD-2025546,CUST-00471,2025-06-05,Central,Corporate,6487.75,2224.62,1
ORD-2025547,CUST-00240,2023-12-04,Central,Home Office,8967.94,2758.3,2
ORD-2025548,CUST-00409,2023-09-19,South,Consumer,621.8,94.81,2
ORD-2025549,CUST-00504,2024-03-22,South,Consumer,1811.35,413.96999999999997,2
ORD-2025550,CUST-00355,2025-01-30,South,Corporate,5448.83,1056.27,3
ORD-2025551,CUST-00642,2025-07-18,South,Corporate,1584.29,609.86,3
ORD-2025552,CUST-00485,2025-05-29,West,Consumer,4988.52,1230.43,2
ORD-2025553,CUST-00006,2025-11-04,South,Home Office,1410.1100000000001,376.53,2
ORD-2025554,CUST-00472,2025-08-31,South,Consumer,2291.84,341.98,1
ORD-2025555,CUST-00518,2024-02-04,East,Consumer,78.84,24.59,1
ORD-2025556,CUST-00736,2024-05-15,Central,Consumer,3370.35,1425.6,1
ORD-2025557,CUST-00343,2025-09-11,Central,Home Office,2736.63,881.54,2
ORD-2025558,CUST-00475,2023-06-24,Central,Corporate,1012.36,82.81,2
ORD-2025559,CUST-00396,2024-08-09,South,Consumer,1078.16,378.67,1
ORD-2025560,CUST-00438,2023-12-20,South,Home Office,78.21,20.48,1
ORD-2025561,CUST-00057,2024-02-24,Central,Home Office,7096.4,1905.53,1
ORD-2025562,CUST-00718,2025-02-17,West,Corporate,680.82,129.59,1
ORD-2025563,CUST-00730,2025-02-07,Central,Home Office,1693.97,343.32,2
ORD-2025564,CUST-00452,2024-06-04,South,Consumer,6318.9,1416.28,1
ORD-2025565,CUST-00460,2025-04-13,East,Consumer,16161.75,5431.96,3
ORD-2025566,CUST-00051,2025-06-23,South,Consumer,88.68,13.51,1
ORD-2025567,CUST-00494,2024-12-29,Central,Consumer,7488.6,2241.32,1
ORD-2025568,CUST-00357,2023-08-15,East,Consumer,10265.3,3207.91,1
ORD-2025569,CUST-00578,2024-07-02,Central,Consumer,335.64,111.81,2
ORD-2025570,CUST-00044,2024-12-25,West,Consumer,8993.81,3025.84,1
ORD-2025571,CUST-00580,2025-06-25,East,Consumer,205.32,-28.46,1
ORD-2025572,CUST-00234,2025-08-28,South,Consumer,6487.75,-3550.82,1
ORD-2025573,CUST-00532,2023-11-08,East,Consumer,6018.14,2501.02,2
ORD-2025574,CUST-00510,2024-01-25,East,Consumer,1296.81,386.06,1
ORD-2025575,CUST-00187,2025-07-30,East,Consumer,13660.57,300.94,1
ORD-2025576,CUST-00364,2025-02-16,South,Consumer,182.49,51.53,1
ORD-2025577,CUST-00675,2024-07-21,Central,Home Office,2118.6,608.24,1
ORD-2025578,CUST-00499,2024-06-17,South,Consumer,821.02,266.06,2
ORD-2025579,CUST-00057,2024-11-04,Central,Home Office,743.8100000000001,186.35999999999999,2
ORD-2025580,CUST-00366,2024-11-19,Central,Consumer,216.81,63.61,1
ORD-2025581,CUST-00257,2025-05-25,Central,Home Office,2155.38,653.4,2
ORD-2025582,CUST-00527,2024-07-23,South,Consumer,6445.62,2600.1,1
ORD-2025583,CUST-00504,2024-11-21,South,Consumer,4464.24,800.22,3
ORD-2025584,CUST-00006,2024-11-25,South,Home Office,2.12,0.49,1
ORD-2025585,CUST-00501,2024-08-02,East,Consumer,0.0,846.44,1
ORD-2025586,CUST-00600,2023-12-06,Central,Consumer,3715.6899999999996,1129.1,2
ORD-2025587,CUST-00622,2024-06-16,West,Corporate,656.73,198.60000000000002,2
ORD-2025588,CUST-00051,2024-12-06,South,Consumer,6734.4,1368.59,1
ORD-2025589,CUST-00252,2024-01-26,West,Home Office,1378.87,540.14,1
ORD-2025590,CUST-00348,2024-12-03,South,Consumer,467.22999999999996,182.47,2
ORD-2025591,CUST-00148,2024-10-19,East,Consumer,26.07,4.89,1
ORD-2025592,CUST-00348,2025-05-02,South,Consumer,942.32,306.16,1
ORD-2025593,CUST-00060,2024-04-07,Central,Corporate,5013.48,1472.18,1
ORD-2025594,CUST-00092,2024-08-14,South,Corporate,509.38,152.37,2
ORD-2025595,CUST-00547,2025-01-31,West,Corporate,447.94,-13.73,1
ORD-2025596,CUST-00215,2025-11-10,Central,Consumer,1882.8,679.12,1
ORD-2025597,CUST-00580,2025-06-12,East,Consumer,11677.95,3503.39,1
ORD-2025598,CUST-00044,2024-01-03,West,Consumer,412.11,32.36,2
ORD-2025599,CUST-00466,2024-02-24,South,Home Office,951.29,-11.69,1
ORD-2025600,CUST-00321,2023-09-27,West,Consumer,267.44,98.95,1
ORD-2025601,CUST-00646,2024-12-23,West,Consumer,878.8,359.2,1
ORD-2025602,CUST-00635,2025-03-23,East,Consumer,479.94,190.76,1
ORD-2025603,CUST-00309,2025-01-05,West,Consumer,1421.01,251.72,1
ORD-2025604,CUST-00508,2025-06-28,East,Consumer,12387.18,3562.23,2
ORD-2025605,CUST-00187,2024-12-10,East,Consumer,26.07,8.18,1
ORD-2025606,CUST-00480,2025-02-20,East,Corporate,10614.130000000001,1873.7700000000002,2
ORD-2025607,CUST-00066,2024-08-04,West,Corporate,1115.47,47.34,1
ORD-2025608,CUST-00359,2025-08-02,East,Consumer,284.96,92.76,2
ORD-2025609,CUST-00149,2024-11-30,South,Corporate,2387.14,761.44,1
ORD-2025610,CUST-00707,2024-05-08,East,Consumer,775.73,190.38,2
ORD-2025611,CUST-00368,2023-06-19,West,Consumer,10380.4,4189.09,1
ORD-2025612,CUST-00490,2025-04-02,Central,Corporate,3250.5499999999997,896.01,2
ORD-2025613,CUST-00294,2024-04-23,West,Consumer,2010.33,540.39,1
ORD-2025614,CUST-00235,2025-08-02,West,Consumer,2004.78,332.1,1
ORD-2025615,CUST-00168,2025-06-18,East,Consumer,929.68,154.06,1
ORD-2025616,CUST-00730,2024-12-01,Central,Home Office,2542.32,1055.87,1
ORD-2025617,CUST-00648,2025-07-30,Central,Corporate,6680.41,2882.37,1
ORD-2025618,CUST-00108,2025-06-13,Central,Corporate,382.33,-39.74,2
ORD-2025619,CUST-00610,2025-02-08,South,Consumer,216.43,-39.42,1
ORD-2025620,CUST-00347,2025-02-11,South,Consumer,159.0,25.51,1
ORD-2025621,CUST-00012,2024-02-25,South,Corporate,6134.13,2357.3,2
ORD-2025622,CUST-00436,2024-09-30,East,Corporate,12047.56,3393.68,2
ORD-2025623,CUST-00105,2024-12-02,South,Consumer,3008.09,242.02,1
ORD-2025624,CUST-00177,2023-12-04,Central,Home Office,4328.56,731.4399999999999,2
ORD-2025625,CUST-00570,2025-09-21,Central,Consumer,1148.28,187.77,1
ORD-2025626,CUST-00211,2024-02-15,West,Corporate,4251.91,913.78,3
ORD-2025627,CUST-00715,2024-07-21,South,Home Office,75.6,13.22,1
ORD-2025628,CUST-00535,2023-07-07,Central,Corporate,6.36,-0.12,1
ORD-2025629,CUST-00671,2023-07-06,South,Home Office,14827.43,5158.32,1
ORD-2025630,CUST-00504,2024-02-22,South,Consumer,11699.77,5073.91,2
ORD-2025631,CUST-00697,2025-08-22,Central,Consumer,329.55,72.05,1
ORD-2025632,CUST-00297,2024-11-21,South,Corporate,671.74,228.01999999999998,2
ORD-2025633,CUST-00453,2025-07-23,West,Home Office,6183.54,2011.36,2
ORD-2025634,CUST-00428,2023-10-02,South,Consumer,806.9,225.3,1
ORD-2025635,CUST-00723,2024-01-19,South,Corporate,197.1,35.95,1
ORD-2025636,CUST-00139,2024-09-09,West,Consumer,42.25,8.16,1
ORD-2025637,CUST-00480,2025-08-30,East,Corporate,13072.480000000001,2854.34,2
ORD-2025638,CUST-00615,2025-04-30,Central,Consumer,90.54,8.06,1
ORD-2025639,CUST-00302,2024-01-23,South,Consumer,895.29,223.37,2
ORD-2025640,CUST-00697,2024-12-06,Central,Consumer,78.21,32.09,1
ORD-2025641,CUST-00305,2025-07-18,Central,Consumer,358.95,69.39,1
ORD-2025642,CUST-00144,2024-08-24,West,Home Office,135.87,9.03,1
ORD-2025643,CUST-00485,2025-03-04,West,Consumer,6151.3,2673.89,1
ORD-2025644,CUST-00348,2025-11-19,South,Consumer,3268.9,1013.52,1
ORD-2025645,CUST-00012,2024-03-12,South,Corporate,4385.12,1188.36,1
ORD-2025646,CUST-00058,2024-10-21,East,Consumer,6775.01,831.62,2
ORD-2025647,CUST-00162,2024-12-11,Central,Consumer,3341.3,1268.82,1
ORD-2025648,CUST-00622,2025-01-21,West,Corporate,24025.78,4867.389999999999,2
ORD-2025649,CUST-00715,2024-12-31,South,Home Office,853.82,48.11,1
ORD-2025650,CUST-00451,2024-03-21,South,Consumer,1415.52,506.44,1
ORD-2025651,CUST-00085,2025-04-15,Central,Consumer,1694.88,649.48,1
ORD-2025652,CUST-00440,2025-04-11,West,Consumer,6167.18,-1622.16,2
