EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,Education,EducationField,DistanceFromHome,BusinessTravel,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,PerformanceRating,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,Attrition,AttritionFlag,AgeGroup,TenureBand,IncomeBand,SatisfactionIndex
10747,34,Female,Single,Sales,Sales Representative,2,5,Life Sciences,1,Travel_Rarely,8268,15,0,No,15,2,0,0,2,7,3,3,3,1,1,4,4,No,0,26-35,2-3 yrs,8K-12K,2.5
10099,36,Male,Married,Human Resources,HR Business Partner,2,3,Medical,1,Travel_Rarely,8624,14,0,No,15,4,2,3,1,6,6,3,2,1,4,3,4,Yes,1,36-45,4-6 yrs,8K-12K,3.0
11113,42,Female,Single,Sales,Sales Representative,1,4,Medical,1,Travel_Frequently,5580,13,0,No,21,12,12,10,9,1,0,3,2,3,4,4,2,No,0,36-45,10+ yrs,5K-8K,3.25
10547,39,Male,Married,Research & Development,Laboratory Technician,1,2,Medical,1,Travel_Rarely,5476,11,0,No,16,14,13,9,14,4,6,3,3,4,2,2,3,No,0,36-45,10+ yrs,5K-8K,2.75
11216,41,Female,Divorced,Sales,Sales Executive,3,3,Human Resources,7,Travel_Rarely,11681,14,1,No,19,0,0,0,0,0,2,3,3,3,1,3,4,No,0,36-45,0-1 yrs,8K-12K,2.75
10063,37,Male,Married,Human Resources,Manager,3,3,Life Sciences,14,Travel_Rarely,9237,11,0,No,14,2,1,2,2,7,5,3,3,3,3,3,4,No,0,36-45,2-3 yrs,8K-12K,3.25
10479,34,Female,Single,Sales,Sales Executive,4,4,Technical Degree,20,Travel_Rarely,13944,15,1,No,11,6,4,1,4,9,3,3,1,3,3,3,3,No,0,26-35,4-6 yrs,12K+,3.0
10281,27,Female,Married,Human Resources,Manager,1,4,Life Sciences,4,Travel_Rarely,5327,11,1,No,9,9,6,8,8,5,4,4,2,2,2,2,2,Yes,1,26-35,7-10 yrs,5K-8K,2.0
11607,30,Male,Married,Research & Development,Laboratory Technician,4,3,Medical,13,Non-Travel,12339,12,0,No,10,9,7,8,7,7,4,3,2,3,2,3,4,Yes,1,26-35,7-10 yrs,12K+,3.0
11014,43,Male,Single,Sales,Sales Representative,1,3,Medical,29,Travel_Rarely,6430,14,1,No,25,24,22,12,21,3,4,4,3,3,3,3,1,No,0,36-45,10+ yrs,5K-8K,2.5
10573,40,Male,Single,Sales,Manager,4,2,Technical Degree,8,Travel_Rarely,13727,17,2,Yes,22,9,9,2,9,9,6,3,3,3,2,3,1,No,0,36-45,7-10 yrs,12K+,2.25
10903,26,Female,Single,Human Resources,Manager,1,4,Marketing,3,Travel_Rarely,5530,13,1,Yes,2,0,0,0,0,2,4,3,3,1,2,2,4,Yes,1,26-35,0-1 yrs,5K-8K,2.25
10497,41,Female,Married,Sales,Sales Representative,2,3,Medical,3,Travel_Rarely,7863,11,3,No,21,19,18,8,17,6,1,3,3,4,3,3,4,No,0,36-45,10+ yrs,5K-8K,3.5
10312,35,Female,Single,Research & Development,Research Director,4,3,Marketing,1,Travel_Frequently,13290,14,0,Yes,16,0,0,0,0,4,4,4,3,2,4,3,2,Yes,1,26-35,0-1 yrs,12K+,2.75
10132,34,Female,Married,Research & Development,Research Scientist,1,3,Marketing,3,Travel_Rarely,7401,12,0,Yes,15,1,1,1,0,7,5,3,4,4,4,4,4,Yes,1,26-35,0-1 yrs,5K-8K,4.0
10252,31,Male,Divorced,Research & Development,Research Scientist,4,1,Life Sciences,7,Travel_Rarely,10636,25,0,No,8,5,3,0,3,5,2,3,2,2,3,3,4,No,0,26-35,4-6 yrs,8K-12K,3.0
11433,43,Male,Single,Human Resources,Human Resources,3,3,Life Sciences,1,Travel_Rarely,11771,16,0,Yes,21,9,9,8,6,2,6,3,3,3,3,3,4,No,0,36-45,7-10 yrs,8K-12K,3.25
10495,22,Female,Married,Sales,Sales Executive,1,2,Marketing,1,Travel_Frequently,3930,13,1,No,3,2,2,0,0,2,1,3,2,2,2,3,2,No,0,18-25,2-3 yrs,3K-5K,2.25
10988,35,Female,Married,Research & Development,Research Director,4,3,Technical Degree,5,Travel_Frequently,13545,17,1,No,16,16,13,13,16,4,0,3,2,4,4,3,1,No,0,26-35,10+ yrs,12K+,3.0
10864,41,Female,Married,Research & Development,Research Director,1,4,Marketing,2,Travel_Rarely,7601,12,3,Yes,21,1,0,1,0,8,6,3,3,4,4,3,2,No,0,36-45,0-1 yrs,5K-8K,3.25
10773,25,Female,Married,Research & Development,Laboratory Technician,1,2,Life Sciences,1,Travel_Frequently,4764,18,1,No,7,5,5,4,4,9,2,3,2,1,4,3,4,No,0,18-25,4-6 yrs,3K-5K,3.0
11075,46,Female,Married,Research & Development,Research Director,4,3,Life Sciences,1,Travel_Rarely,13992,15,3,No,24,19,17,14,19,0,4,3,2,1,1,1,3,Yes,1,46-55,10+ yrs,12K+,1.5
10626,31,Male,Single,Sales,Sales Representative,1,4,Human Resources,16,Travel_Rarely,4457,16,2,No,8,7,4,2,5,2,1,4,3,3,1,2,1,No,0,26-35,7-10 yrs,3K-5K,1.75
10803,44,Male,Divorced,Sales,Sales Representative,1,2,Human Resources,17,Travel_Rarely,6132,14,0,No,22,5,5,3,3,0,0,3,3,1,3,1,1,No,0,36-45,4-6 yrs,5K-8K,1.5
10360,35,Male,Single,Research & Development,Manager,1,4,Human Resources,7,Non-Travel,5899,15,0,No,15,0,0,0,0,4,6,3,3,4,1,2,4,Yes,1,26-35,0-1 yrs,5K-8K,2.75
11470,31,Male,Married,Sales,Sales Representative,5,4,Technical Degree,6,Non-Travel,14723,14,0,Yes,12,7,4,0,6,1,4,4,1,3,4,3,1,No,0,26-35,7-10 yrs,12K+,2.75
10703,57,Male,Single,Sales,Manager,2,3,Technical Degree,1,Travel_Rarely,11170,11,1,Yes,35,4,1,1,2,1,6,3,3,3,3,4,1,Yes,1,56-65,4-6 yrs,8K-12K,2.75
10662,36,Male,Married,Research & Development,Research Director,2,5,Medical,1,Non-Travel,7940,18,1,No,23,19,16,3,18,5,6,3,3,3,3,3,4,Yes,1,36-45,10+ yrs,5K-8K,3.25
11310,37,Male,Single,Research & Development,Manufacturing Director,1,4,Life Sciences,4,Travel_Rarely,5775,16,0,Yes,18,8,5,6,5,5,0,3,3,2,3,2,4,Yes,1,36-45,7-10 yrs,5K-8K,2.75
10240,44,Male,Married,Sales,Manager,3,3,Life Sciences,3,Travel_Frequently,10321,12,1,No,21,3,1,3,3,8,4,3,3,1,3,2,1,No,0,36-45,2-3 yrs,8K-12K,1.75
10861,50,Female,Married,Human Resources,HR Business Partner,4,5,Life Sciences,4,Travel_Rarely,15742,21,0,No,27,24,22,13,23,7,3,3,3,3,3,3,3,No,0,46-55,10+ yrs,12K+,3.0
11360,34,Male,Married,Sales,Manager,3,4,Medical,2,Travel_Rarely,9385,11,0,Yes,14,14,13,12,13,3,5,3,3,3,3,4,1,Yes,1,26-35,10+ yrs,8K-12K,2.75
10633,33,Male,Single,Research & Development,Research Scientist,2,3,Marketing,4,Travel_Rarely,8739,15,0,Yes,10,6,6,2,4,1,2,3,1,3,2,3,4,No,0,26-35,4-6 yrs,8K-12K,3.0
11181,31,Female,Married,Research & Development,Research Scientist,4,4,Technical Degree,3,Travel_Rarely,11978,25,1,No,7,6,3,4,6,4,6,3,3,2,2,2,4,No,0,26-35,4-6 yrs,8K-12K,2.5
11125,36,Male,Married,Sales,Manager,3,3,Human Resources,2,Travel_Frequently,9901,22,1,Yes,12,9,9,9,9,5,6,3,3,2,2,3,3,No,0,36-45,7-10 yrs,8K-12K,2.5
10603,30,Male,Divorced,Research & Development,Laboratory Technician,3,4,Medical,4,Travel_Rarely,11778,16,0,No,9,5,4,2,4,2,6,3,3,4,4,3,3,No,0,26-35,4-6 yrs,8K-12K,3.5
11210,33,Male,Married,Research & Development,Research Director,2,3,Life Sciences,1,Travel_Rarely,7413,12,1,No,15,7,4,7,5,2,0,3,4,4,3,2,3,No,0,26-35,7-10 yrs,5K-8K,3.0
11179,27,Male,Married,Sales,Sales Representative,2,3,Life Sciences,7,Travel_Rarely,8378,11,0,No,3,3,3,1,0,2,5,4,2,2,4,3,4,No,0,26-35,2-3 yrs,8K-12K,3.25
10548,47,Female,Divorced,Research & Development,Research Director,1,2,Life Sciences,17,Travel_Rarely,7451,13,2,Yes,28,2,0,2,2,5,1,3,4,2,3,2,1,Yes,1,46-55,2-3 yrs,5K-8K,2.0
10920,20,Female,Married,Research & Development,Research Scientist,2,3,Technical Degree,15,Non-Travel,6671,11,1,Yes,0,0,0,0,0,0,2,3,1,3,3,3,4,Yes,1,18-25,0-1 yrs,5K-8K,3.25
10028,27,Female,Divorced,Sales,Sales Representative,3,4,Technical Degree,4,Travel_Frequently,7378,16,2,Yes,5,2,2,2,2,1,4,3,1,3,4,3,2,No,0,26-35,2-3 yrs,5K-8K,3.0
10992,35,Male,Divorced,Sales,Sales Representative,5,2,Medical,9,Travel_Rarely,13966,18,1,No,15,2,1,1,2,5,1,4,3,1,4,2,3,No,0,26-35,2-3 yrs,12K+,2.5
10734,48,Female,Married,Research & Development,Manufacturing Director,1,2,Marketing,4,Travel_Rarely,5780,18,1,No,27,5,5,1,3,4,0,3,2,2,4,3,4,No,0,46-55,4-6 yrs,5K-8K,3.25
11359,38,Female,Married,Human Resources,Human Resources,4,2,Medical,19,Non-Travel,12483,23,1,No,18,10,9,9,9,9,6,3,4,2,3,2,3,Yes,1,36-45,7-10 yrs,12K+,2.5
10944,30,Male,Divorced,Research & Development,Research Scientist,5,4,Human Resources,8,Travel_Rarely,13682,15,0,No,6,4,4,4,3,0,5,3,3,4,3,3,2,Yes,1,26-35,4-6 yrs,12K+,3.0
10488,42,Male,Single,Research & Development,Research Director,1,3,Life Sciences,6,Travel_Rarely,6175,16,1,No,22,9,6,2,8,4,4,3,1,4,1,2,1,Yes,1,36-45,7-10 yrs,5K-8K,2.0
10922,28,Male,Single,Sales,Manager,1,4,Medical,1,Travel_Rarely,4772,20,2,No,10,3,0,0,3,4,2,3,3,1,2,3,4,No,0,26-35,2-3 yrs,3K-5K,2.5
11352,46,Male,Married,Research & Development,Healthcare Representative,4,3,Marketing,22,Travel_Rarely,13371,18,0,No,23,8,7,6,8,8,4,3,3,4,3,2,2,No,0,46-55,7-10 yrs,12K+,2.75
11158,31,Female,Married,Research & Development,Laboratory Technician,1,3,Life Sciences,17,Travel_Frequently,6239,11,1,No,12,8,7,5,5,7,3,3,3,2,2,4,1,No,0,26-35,7-10 yrs,5K-8K,2.25
11037,39,Female,Divorced,Sales,Manager,5,3,Life Sciences,2,Travel_Rarely,14527,14,2,No,15,9,6,9,7,1,6,3,2,1,4,4,3,No,0,36-45,7-10 yrs,12K+,3.0
10496,19,Male,Married,Sales,Sales Representative,1,3,Marketing,4,Travel_Rarely,5523,12,1,No,0,0,0,0,0,4,5,4,3,1,3,3,3,No,0,18-25,0-1 yrs,5K-8K,2.5
10724,27,Female,Married,Sales,Sales Executive,1,2,Medical,1,Travel_Rarely,5362,14,1,No,4,0,0,0,0,5,2,3,1,1,3,3,4,No,0,26-35,0-1 yrs,5K-8K,2.75
10091,41,Male,Single,Research & Development,Manufacturing Director,1,3,Life Sciences,3,Travel_Rarely,7019,11,0,No,18,0,0,0,0,2,1,3,1,1,2,3,4,No,0,36-45,0-1 yrs,5K-8K,2.5
10969,23,Male,Married,Research & Development,Research Scientist,3,3,Technical Degree,15,Travel_Rarely,9076,18,0,No,2,0,0,0,0,8,0,4,3,3,2,2,2,No,0,18-25,0-1 yrs,8K-12K,2.25
10263,37,Male,Married,Research & Development,Healthcare Representative,2,5,Life Sciences,6,Travel_Rarely,9977,11,0,No,18,16,13,10,14,6,5,3,3,3,3,4,4,No,0,36-45,10+ yrs,8K-12K,3.5
11055,32,Male,Single,Human Resources,Human Resources,5,1,Technical Degree,5,Travel_Frequently,15272,11,1,No,12,7,7,2,6,5,6,3,2,1,2,3,4,No,0,26-35,7-10 yrs,12K+,2.5
10814,33,Male,Single,Research & Development,Healthcare Representative,1,3,Life Sciences,14,Travel_Rarely,7463,16,0,Yes,11,9,9,1,6,3,0,3,3,4,3,2,4,No,0,26-35,7-10 yrs,5K-8K,3.25
10149,32,Female,Married,Research & Development,Research Director,4,5,Medical,17,Travel_Rarely,12123,14,1,Yes,8,5,3,4,5,7,1,4,3,1,4,3,4,No,0,26-35,4-6 yrs,12K+,3.0
11190,30,Male,Married,Sales,Sales Executive,1,4,Marketing,23,Travel_Rarely,4675,22,0,No,7,3,2,1,0,8,3,3,2,2,2,4,2,Yes,1,26-35,2-3 yrs,3K-5K,2.5
10391,24,Male,Single,Research & Development,Research Scientist,1,3,Marketing,2,Travel_Frequently,5260,11,0,No,3,1,1,0,0,4,0,3,3,4,1,3,1,No,0,18-25,0-1 yrs,5K-8K,2.25
10079,22,Female,Married,Sales,Sales Representative,2,3,Technical Degree,1,Travel_Rarely,8124,13,1,No,4,4,4,0,1,9,1,3,3,2,4,3,4,No,0,18-25,4-6 yrs,8K-12K,3.25
11637,51,Female,Married,Sales,Sales Representative,5,2,Medical,7,Non-Travel,16342,13,0,No,31,9,7,8,7,3,5,3,2,3,2,1,3,No,0,46-55,7-10 yrs,12K+,2.25
11581,39,Female,Single,Sales,Sales Representative,3,3,Marketing,2,Travel_Rarely,11230,17,0,Yes,20,1,0,0,0,6,5,3,4,3,3,3,4,No,0,36-45,0-1 yrs,8K-12K,3.25
11292,33,Female,Divorced,Human Resources,Human Resources,2,4,Medical,22,Travel_Rarely,8301,12,1,No,10,10,10,9,7,3,2,3,2,3,3,3,3,No,0,26-35,7-10 yrs,8K-12K,3.0
10036,35,Female,Divorced,Research & Development,Manager,2,3,Life Sciences,1,Travel_Rarely,7774,11,1,No,16,9,7,3,6,6,3,3,3,1,4,3,3,No,0,26-35,7-10 yrs,5K-8K,2.75
11629,36,Male,Married,Research & Development,Manufacturing Director,2,3,Medical,7,Travel_Frequently,9113,11,0,No,13,2,0,2,2,0,0,3,3,3,4,4,4,Yes,1,36-45,2-3 yrs,8K-12K,3.75
11305,49,Male,Divorced,Human Resources,HR Business Partner,2,4,Life Sciences,9,Travel_Rarely,11840,16,1,No,31,25,22,5,25,5,6,3,3,1,3,1,3,No,0,46-55,10+ yrs,8K-12K,2.0
11239,45,Female,Divorced,Sales,Sales Representative,3,2,Medical,4,Travel_Rarely,11260,16,1,Yes,25,3,2,2,2,5,2,3,2,4,3,4,1,No,0,36-45,2-3 yrs,8K-12K,3.0
10846,26,Male,Married,Research & Development,Manager,1,3,Medical,8,Travel_Rarely,5769,13,1,Yes,2,0,0,0,0,7,5,3,2,1,3,3,1,No,0,26-35,0-1 yrs,5K-8K,2.0
10324,31,Female,Single,Human Resources,HR Business Partner,2,3,Human Resources,13,Travel_Rarely,8333,11,1,No,11,7,7,7,7,9,0,3,1,2,4,3,4,No,0,26-35,7-10 yrs,8K-12K,3.25
10802,26,Male,Married,Research & Development,Manager,2,1,Medical,6,Non-Travel,5570,19,2,No,5,0,0,0,0,3,2,3,2,3,3,3,4,No,0,26-35,0-1 yrs,5K-8K,3.25
10007,40,Male,Single,Research & Development,Research Director,2,3,Medical,6,Travel_Rarely,7980,11,0,No,17,7,6,0,6,8,0,3,2,3,4,3,1,No,0,36-45,7-10 yrs,5K-8K,2.75
11033,20,Female,Divorced,Sales,Sales Executive,2,1,Technical Degree,7,Non-Travel,8069,11,1,No,0,0,0,0,0,3,2,4,2,1,3,3,4,No,0,18-25,0-1 yrs,8K-12K,2.75
10453,24,Female,Married,Sales,Sales Executive,2,4,Medical,1,Travel_Rarely,7719,22,0,No,0,0,0,0,0,6,4,3,2,4,3,3,1,No,0,18-25,0-1 yrs,5K-8K,2.75
10639,39,Male,Single,Research & Development,Research Scientist,1,3,Life Sciences,6,Travel_Frequently,5893,16,1,Yes,15,13,13,1,12,6,5,4,3,3,1,3,4,No,0,36-45,10+ yrs,5K-8K,2.75
11450,44,Female,Divorced,Human Resources,Human Resources,2,4,Life Sciences,5,Travel_Rarely,8905,12,3,Yes,21,14,11,1,11,9,2,3,3,3,3,3,3,No,0,36-45,10+ yrs,8K-12K,3.0
10217,20,Female,Single,Research & Development,Manager,3,2,Medical,2,Non-Travel,7827,12,0,No,0,0,0,0,0,5,3,3,3,4,2,3,4,No,0,18-25,0-1 yrs,5K-8K,3.25
11028,52,Female,Married,Research & Development,Research Scientist,2,2,Medical,3,Travel_Rarely,9218,11,0,No,29,9,9,2,7,4,2,3,2,4,2,3,4,No,0,46-55,7-10 yrs,8K-12K,3.25
10396,21,Female,Married,Human Resources,Manager,2,3,Life Sciences,1,Travel_Rarely,6369,12,2,No,0,0,0,0,0,0,6,3,3,1,4,3,1,No,0,18-25,0-1 yrs,5K-8K,2.25
10971,42,Male,Single,Research & Development,Research Scientist,5,3,Human Resources,4,Travel_Rarely,16528,16,1,No,23,21,21,4,20,4,1,4,3,1,3,3,3,No,0,36-45,10+ yrs,12K+,2.5
10504,48,Male,Single,Human Resources,Human Resources,2,4,Marketing,1,Travel_Rarely,10479,12,1,No,27,1,0,0,0,2,5,3,2,2,1,2,2,No,0,46-55,0-1 yrs,8K-12K,1.75
10384,22,Female,Single,Human Resources,HR Business Partner,3,2,Medical,1,Travel_Rarely,9415,18,0,No,0,0,0,0,0,5,6,4,2,4,4,3,2,No,0,18-25,0-1 yrs,8K-12K,3.25
10311,42,Female,Married,Human Resources,Manager,4,3,Life Sciences,2,Travel_Rarely,12316,15,0,No,19,2,0,1,0,9,4,3,3,4,3,3,3,No,0,36-45,2-3 yrs,12K+,3.25
10641,27,Male,Divorced,Research & Development,Manufacturing Director,1,3,Medical,1,Travel_Rarely,6219,18,2,No,9,2,0,2,0,4,5,4,4,4,4,4,1,No,0,26-35,2-3 yrs,5K-8K,3.25
10521,32,Male,Married,Sales,Sales Representative,3,5,Marketing,4,Travel_Rarely,10552,14,0,No,12,0,0,0,0,0,3,3,3,4,1,2,4,No,0,26-35,0-1 yrs,8K-12K,2.75
11420,46,Male,Married,Sales,Manager,1,2,Medical,1,Travel_Rarely,8378,12,1,No,23,18,18,13,15,4,0,4,4,3,1,2,3,Yes,1,46-55,10+ yrs,8K-12K,2.25
11316,44,Male,Divorced,Research & Development,Laboratory Technician,1,4,Human Resources,18,Travel_Rarely,6105,18,1,No,25,4,1,1,2,4,5,3,4,4,2,3,4,No,0,36-45,4-6 yrs,5K-8K,3.25
10206,46,Female,Married,Sales,Sales Executive,3,3,Medical,4,Travel_Rarely,11027,16,0,No,25,9,7,9,8,2,2,4,3,2,3,3,2,Yes,1,46-55,7-10 yrs,8K-12K,2.5
11442,50,Female,Married,Sales,Manager,2,2,Life Sciences,8,Non-Travel,11060,12,0,No,30,4,3,2,4,2,3,3,2,3,3,3,3,No,0,46-55,4-6 yrs,8K-12K,3.0
11244,43,Female,Divorced,Research & Development,Healthcare Representative,3,2,Technical Degree,1,Travel_Rarely,11348,12,0,No,23,19,16,3,19,2,6,4,2,2,4,3,3,No,0,36-45,10+ yrs,8K-12K,3.0
11269,44,Female,Married,Research & Development,Manager,1,3,Medical,11,Travel_Rarely,7293,20,0,No,25,13,12,9,10,3,4,3,3,2,4,3,1,No,0,36-45,10+ yrs,5K-8K,2.5
10608,44,Female,Divorced,Research & Development,Research Scientist,2,4,Marketing,21,Travel_Rarely,10489,16,2,No,26,5,3,4,2,9,5,3,3,1,3,3,3,No,0,36-45,4-6 yrs,8K-12K,2.5
11376,40,Male,Divorced,Research & Development,Manufacturing Director,1,2,Life Sciences,6,Travel_Rarely,7012,17,3,Yes,22,2,0,1,0,1,3,3,2,1,3,3,3,No,0,36-45,2-3 yrs,5K-8K,2.5
11205,33,Female,Married,Research & Development,Healthcare Representative,1,3,Human Resources,14,Travel_Rarely,6139,14,3,No,10,3,3,0,0,5,3,3,2,4,2,3,4,No,0,26-35,2-3 yrs,5K-8K,3.25
10575,38,Male,Single,Research & Development,Research Scientist,4,3,Other,6,Travel_Rarely,12656,11,1,Yes,14,6,5,4,4,4,2,3,2,3,2,2,3,No,0,36-45,4-6 yrs,12K+,2.5
11620,46,Male,Married,Research & Development,Healthcare Representative,3,2,Life Sciences,8,Travel_Rarely,10087,11,1,Yes,25,4,1,0,1,4,2,3,3,3,1,3,3,No,0,46-55,4-6 yrs,8K-12K,2.5
10316,29,Female,Married,Sales,Manager,1,1,Other,19,Travel_Rarely,3132,21,1,No,6,5,4,4,3,0,1,4,3,1,1,2,2,No,0,26-35,4-6 yrs,3K-5K,1.5
11172,39,Female,Married,Sales,Sales Representative,1,5,Technical Degree,2,Travel_Rarely,6975,12,1,No,17,17,16,10,14,8,5,4,3,1,4,2,3,Yes,1,36-45,10+ yrs,5K-8K,2.5
11467,35,Male,Single,Sales,Sales Executive,2,1,Life Sciences,2,Travel_Rarely,7550,11,3,No,15,1,0,0,0,6,0,3,2,1,4,4,3,Yes,1,26-35,0-1 yrs,5K-8K,3.0
11274,34,Male,Single,Sales,Manager,2,3,Medical,15,Travel_Rarely,7340,11,2,No,11,3,3,1,1,2,3,3,3,3,4,3,1,No,0,26-35,2-3 yrs,5K-8K,2.75
11283,37,Male,Married,Sales,Sales Executive,1,3,Marketing,3,Travel_Rarely,6081,19,1,No,13,5,3,4,3,9,2,3,3,4,3,4,4,No,0,36-45,4-6 yrs,5K-8K,3.75
10949,34,Female,Married,Research & Development,Laboratory Technician,1,3,Medical,2,Travel_Rarely,6265,21,1,Yes,13,2,2,1,0,3,0,3,3,4,4,2,2,Yes,1,26-35,2-3 yrs,5K-8K,3.0
10913,20,Male,Divorced,Sales,Sales Representative,4,3,Life Sciences,10,Travel_Rarely,12047,17,1,Yes,2,1,1,0,0,7,5,3,3,4,4,3,4,Yes,1,18-25,0-1 yrs,12K+,3.75
11204,35,Female,Married,Research & Development,Laboratory Technician,5,4,Medical,15,Travel_Rarely,14869,17,0,Yes,12,1,0,1,0,4,0,3,3,3,3,4,1,No,0,26-35,0-1 yrs,12K+,2.75
10958,32,Female,Married,Research & Development,Manager,2,3,Marketing,2,Travel_Rarely,8408,16,0,No,9,8,8,2,8,6,5,3,3,4,3,4,3,No,0,26-35,7-10 yrs,8K-12K,3.5
11024,45,Female,Married,Sales,Sales Representative,5,2,Other,1,Travel_Frequently,16336,14,1,No,26,7,7,2,7,1,0,3,2,2,4,3,3,Yes,1,36-45,7-10 yrs,12K+,3.0
11335,38,Female,Divorced,Sales,Manager,1,4,Life Sciences,21,Travel_Rarely,6250,15,0,Yes,14,10,9,10,10,3,3,3,3,1,3,4,4,Yes,1,36-45,7-10 yrs,5K-8K,3.0
10189,36,Female,Married,Sales,Sales Representative,2,3,Life Sciences,6,Travel_Rarely,9169,19,0,Yes,15,4,3,2,4,5,0,4,3,2,3,3,4,Yes,1,36-45,4-6 yrs,8K-12K,3.0
10190,37,Male,Married,Sales,Sales Executive,2,5,Life Sciences,2,Non-Travel,8193,14,1,No,18,10,8,0,10,8,3,3,2,3,1,3,3,No,0,36-45,7-10 yrs,8K-12K,2.5
10655,28,Female,Divorced,Sales,Manager,1,4,Life Sciences,1,Travel_Rarely,5498,11,2,No,8,4,1,4,3,1,1,3,2,2,3,2,3,No,0,26-35,4-6 yrs,5K-8K,2.5
10243,31,Male,Married,Sales,Manager,4,4,Human Resources,1,Travel_Rarely,10972,17,2,Yes,12,9,9,2,9,1,4,3,1,4,3,3,4,Yes,1,26-35,7-10 yrs,8K-12K,3.5
11487,45,Male,Married,Research & Development,Research Director,1,4,Medical,29,Travel_Rarely,8570,12,1,No,27,12,9,8,9,4,2,3,3,2,4,4,2,No,0,36-45,10+ yrs,8K-12K,3.0
10499,43,Female,Married,Research & Development,Manager,1,4,Technical Degree,4,Travel_Frequently,7315,18,1,Yes,22,22,20,0,22,7,2,3,3,1,1,3,4,Yes,1,36-45,10+ yrs,5K-8K,2.25
10042,51,Male,Single,Human Resources,Human Resources,1,2,Medical,3,Travel_Rarely,7919,13,1,No,31,3,3,3,3,3,6,3,4,4,4,3,1,No,0,46-55,2-3 yrs,5K-8K,3.0
10923,18,Female,Divorced,Research & Development,Healthcare Representative,1,3,Technical Degree,1,Travel_Frequently,4901,11,2,No,0,0,0,0,0,6,1,3,4,3,4,4,3,No,0,18-25,0-1 yrs,3K-5K,3.5
10100,18,Male,Married,Sales,Sales Executive,2,2,Life Sciences,9,Travel_Rarely,6516,17,1,No,0,0,0,0,0,8,2,3,3,1,1,2,4,No,0,18-25,0-1 yrs,5K-8K,2.0
11457,35,Male,Single,Research & Development,Laboratory Technician,2,2,Human Resources,16,Travel_Rarely,8004,17,1,Yes,14,7,4,2,5,9,2,3,3,3,4,3,2,No,0,26-35,7-10 yrs,8K-12K,3.0
11277,39,Female,Married,Sales,Sales Representative,1,2,Life Sciences,8,Travel_Rarely,6769,23,1,No,20,20,19,7,18,3,3,4,2,2,3,4,1,Yes,1,36-45,10+ yrs,5K-8K,2.5
10686,48,Male,Single,Research & Development,Healthcare Representative,3,3,Marketing,1,Travel_Rarely,11940,13,1,No,26,23,21,14,21,8,1,3,2,4,4,3,2,Yes,1,46-55,10+ yrs,8K-12K,3.25
10485,35,Female,Single,Research & Development,Manufacturing Director,1,2,Medical,17,Travel_Rarely,5016,15,1,No,12,10,10,1,7,1,2,3,3,3,2,2,1,Yes,1,26-35,7-10 yrs,5K-8K,2.0
11591,36,Male,Married,Research & Development,Manufacturing Director,2,4,Marketing,7,Travel_Rarely,8052,22,3,No,12,4,4,2,2,2,3,3,4,1,4,3,2,No,0,36-45,4-6 yrs,8K-12K,2.5
10251,47,Male,Single,Sales,Sales Executive,1,2,Marketing,1,Travel_Frequently,7329,16,0,Yes,26,21,19,15,20,4,2,3,4,3,3,3,1,Yes,1,46-55,10+ yrs,5K-8K,2.5
10437,21,Male,Married,Sales,Manager,5,4,Life Sciences,1,Travel_Rarely,12337,14,1,No,3,3,3,3,1,9,6,3,3,4,4,4,1,No,0,18-25,2-3 yrs,12K+,3.25
10077,30,Female,Single,Research & Development,Healthcare Representative,4,4,Life Sciences,24,Travel_Rarely,11433,24,1,No,12,1,0,1,0,2,2,3,2,3,3,3,1,No,0,26-35,0-1 yrs,8K-12K,2.5
10765,34,Female,Married,Research & Development,Laboratory Technician,2,4,Medical,2,Travel_Frequently,7203,12,0,No,15,4,3,0,4,8,1,4,3,4,4,2,4,No,0,26-35,4-6 yrs,5K-8K,3.5
10517,44,Female,Single,Research & Development,Laboratory Technician,1,5,Technical Degree,3,Travel_Rarely,6684,11,0,No,20,13,10,0,11,0,1,3,3,4,4,3,2,No,0,36-45,10+ yrs,5K-8K,3.25
10775,30,Male,Divorced,Research & Development,Research Scientist,1,4,Life Sciences,4,Travel_Rarely,5710,17,2,No,6,0,0,0,0,9,2,3,2,4,2,2,4,No,0,26-35,0-1 yrs,5K-8K,3.0
11079,20,Male,Divorced,Human Resources,Human Resources,1,4,Life Sciences,5,Non-Travel,6168,13,1,Yes,1,1,0,0,0,0,5,4,3,4,2,2,4,Yes,1,18-25,0-1 yrs,5K-8K,3.0
10661,50,Male,Single,Human Resources,Human Resources,1,3,Medical,2,Travel_Rarely,8296,17,1,No,31,17,15,10,16,0,0,3,3,2,4,4,1,No,0,46-55,10+ yrs,8K-12K,2.75
10440,52,Male,Divorced,Human Resources,Human Resources,3,3,Medical,2,Non-Travel,11780,11,0,Yes,29,22,20,13,22,8,4,3,3,4,2,3,3,Yes,1,46-55,10+ yrs,8K-12K,3.0
